timestamp,machine_id,temperature,vibration,pressure,rpm,operating_hours,maintenance_count,machine_age_years,load_percentage,failure
2023-01-12 05:00:00,M_02,68.15,0.998,100.83,3025,270,0,4.5,49.5,0
2023-01-12 06:00:00,M_02,67.43,1.14,95.39,3084,271,0,4.5,61.7,0
2023-01-12 07:00:00,M_02,,1.142,94.88,3059,272,0,4.5,50.1,0
2023-01-12 08:00:00,M_02,74.2,1.492,100.35,3105,273,0,4.5,88.7,0
2023-01-12 09:00:00,M_02,75.57,1.453,99.82,3134,274,0,4.5,94.7,0
2023-01-12 10:00:00,M_02,74.73,1.462,101.03,3110,275,0,4.5,87.7,0
2023-01-12 11:00:00,M_02,75.57,1.475,100.28,3087,276,0,4.5,97.0,0
2023-01-12 12:00:00,M_02,72.4,1.3,99.36,3085,277,0,4.5,75.0,0
2023-01-12 13:00:00,M_02,74.51,1.214,98.99,3072,278,0,4.5,79.7,0
2023-01-12 14:00:00,M_02,74.86,1.25,99.4,3176,279,0,4.5,88.8,0
2023-01-12 15:00:00,M_02,73.64,1.465,98.1,3095,280,0,4.5,77.5,0
2023-01-12 16:00:00,M_02,72.3,1.432,99.34,3079,281,0,4.5,79.8,0
2023-01-12 17:00:00,M_02,75.17,1.365,100.35,3121,282,0,4.5,85.7,0
2023-01-12 18:00:00,M_02,75.11,1.166,102.04,3124,283,0,4.5,86.1,0
2023-01-12 19:00:00,M_02,69.95,1.089,99.96,3042,284,0,4.5,60.6,0
2023-01-12 20:00:00,M_02,70.29,1.172,98.51,3066,285,0,4.5,70.2,0
2023-01-12 21:00:00,M_02,68.89,0.941,99.84,3091,286,0,4.5,63.4,0
2023-01-12 22:00:00,M_02,70.63,0.789,98.94,3075,287,0,4.5,65.3,0
2023-01-12 23:00:00,M_02,66.89,1.2,98.29,3068,288,0,4.5,58.6,0
2023-01-13 00:00:00,M_02,66.55,1.047,97.73,3018,289,0,4.5,51.4,0
2023-01-13 01:00:00,M_02,67.31,1.197,97.82,3044,290,0,4.5,58.3,0
2023-01-13 02:00:00,M_02,66.55,1.089,99.69,3022,291,0,4.5,55.3,0
2023-01-13 03:00:00,M_02,71.37,1.143,99.78,3065,292,0,4.5,73.1,0
2023-01-13 04:00:00,M_02,71.17,1.24,101.1,3093,293,0,4.5,68.9,0
2023-01-13 05:00:00,M_02,70.89,,99.5,3032,294,0,4.5,63.6,0
2023-01-13 06:00:00,M_02,66.69,0.861,97.73,3018,295,0,4.5,49.6,0
2023-01-13 07:00:00,M_02,70.26,1.216,95.93,3066,296,0,4.5,67.7,0
2023-01-13 08:00:00,M_02,69.84,1.226,99.85,3116,297,0,4.5,78.6,0
2023-01-13 09:00:00,M_02,74.29,1.414,100.74,3145,298,0,4.5,90.9,0
2023-01-13 10:00:00,M_02,73.08,1.162,99.93,3119,299,0,4.5,78.7,0
2023-01-13 11:00:00,M_02,72.37,1.512,101.81,3105,300,0,4.5,86.3,0
2023-01-13 12:00:00,M_02,70.99,1.22,100.08,3108,301,0,4.5,75.0,0
2023-01-13 13:00:00,M_02,75.15,1.437,100.86,3130,302,0,4.5,94.7,0
2023-01-13 14:00:00,M_02,,,101.17,3142,303,0,4.5,90.6,0
2023-01-13 15:00:00,M_02,74.01,1.445,102.19,3166,304,0,4.5,99.6,0
2023-01-13 16:00:00,M_02,74.6,1.542,98.9,3150,305,0,4.5,90.0,0
2023-01-13 17:00:00,M_02,75.89,1.466,101.78,3134,306,0,4.5,100.0,0
2023-01-13 18:00:00,M_02,71.47,1.179,100.82,3107,307,0,4.5,83.7,0
2023-01-13 19:00:00,M_02,69.36,1.257,99.82,3067,308,0,4.5,68.1,0
2023-01-13 20:00:00,M_02,65.75,0.867,97.58,3045,309,0,4.5,50.4,0
2023-01-13 21:00:00,M_02,66.38,0.695,98.13,3002,310,0,4.5,50.9,0
2023-01-13 22:00:00,M_02,68.21,0.876,99.65,3036,311,0,4.5,61.5,0
2023-01-13 23:00:00,M_02,65.48,0.647,96.04,2996,312,0,4.5,34.1,0
2023-01-14 00:00:00,M_02,67.53,0.901,,3007,313,0,4.5,50.5,0
2023-01-14 01:00:00,M_02,67.93,1.072,100.03,3065,314,0,4.5,56.1,0
2023-01-14 02:00:00,M_02,70.8,1.02,99.21,3105,315,0,4.5,68.4,0
2023-01-14 03:00:00,M_02,70.49,1.308,102.07,3076,316,0,4.5,74.6,0
2023-01-14 04:00:00,M_02,67.34,0.937,99.59,3102,317,0,4.5,53.4,0
2023-01-14 05:00:00,M_02,70.44,1.092,98.27,3037,318,0,4.5,66.3,0
2023-01-14 06:00:00,M_02,67.24,1.164,99.88,3053,319,0,4.5,51.8,0
2023-01-14 07:00:00,M_02,,1.072,100.55,3039,320,0,4.5,66.3,0
2023-01-14 08:00:00,M_02,71.59,1.374,103.16,3111,321,0,4.5,83.4,0
2023-01-14 09:00:00,M_02,74.41,1.572,101.95,3149,322,0,4.5,90.4,0
2023-01-14 10:00:00,M_02,70.75,1.401,98.94,3079,323,0,4.5,73.4,0
2023-01-14 11:00:00,M_02,74.01,1.326,104.55,3171,324,0,4.5,93.8,0
2023-01-14 12:00:00,M_02,70.56,1.263,101.41,3122,325,0,4.5,80.1,0
2023-01-14 13:00:00,M_02,75.82,1.527,101.74,3115,326,0,4.5,97.5,0
2023-01-14 14:00:00,M_02,72.45,1.374,100.92,3086,327,0,4.5,80.2,0
2023-01-14 15:00:00,M_02,75.56,1.635,99.81,3126,328,0,4.5,89.1,0
2023-01-14 16:00:00,M_02,76.0,1.265,99.65,3109,329,0,4.5,85.0,0
2023-01-14 17:00:00,M_02,72.77,1.335,99.54,3117,330,0,4.5,81.5,0
2023-01-14 18:00:00,M_02,70.53,1.173,101.05,3102,331,0,4.5,71.2,0
2023-01-14 19:00:00,M_02,69.37,1.11,98.92,3059,332,0,4.5,64.6,0
2023-01-14 20:00:00,M_02,69.0,0.877,95.98,3068,333,0,4.5,56.5,0
2023-01-14 21:00:00,M_02,68.93,1.273,99.32,3109,334,0,4.5,66.5,0
2023-01-14 22:00:00,M_02,68.43,0.942,101.08,2995,335,0,4.5,57.1,0
2023-01-14 23:00:00,M_02,71.69,1.148,98.12,3096,336,0,4.5,66.2,0
2023-01-15 00:00:00,M_02,66.97,1.09,98.9,3033,337,0,4.5,51.2,0
2023-01-15 01:00:00,M_02,74.03,1.634,96.1,3116,338,0,4.5,80.6,0
2023-01-15 02:00:00,M_02,69.32,0.96,99.09,3033,339,0,4.5,63.2,0
2023-01-15 03:00:00,M_02,70.16,1.292,97.06,3060,340,0,4.5,67.8,0
2023-01-15 04:00:00,M_02,71.73,1.113,98.0,3061,341,0,4.5,57.1,0
2023-01-15 05:00:00,M_02,68.06,1.095,99.33,3049,342,0,4.5,65.0,0
2023-01-15 06:00:00,M_02,65.15,0.63,95.51,2997,343,0,4.5,47.7,0
2023-01-15 07:00:00,M_02,66.54,0.815,95.39,3016,344,0,4.5,44.7,0
2023-01-15 08:00:00,M_02,75.79,1.455,101.88,3128,345,0,4.5,90.2,0
2023-01-15 09:00:00,M_02,72.05,1.203,100.37,3134,346,0,4.5,80.6,0
2023-01-15 10:00:00,M_02,73.44,1.576,99.79,3107,347,0,4.5,84.6,0
2023-01-15 11:00:00,M_02,71.51,1.186,101.12,3120,348,0,4.5,80.6,0
2023-01-15 12:00:00,M_02,74.65,1.563,103.5,3145,349,0,4.5,100.0,0
2023-01-15 13:00:00,M_02,76.37,1.475,99.44,3167,350,0,4.5,92.8,0
2023-01-15 14:00:00,M_02,71.86,1.137,100.1,3096,351,0,4.5,74.5,0
2023-01-15 15:00:00,M_02,71.67,1.292,99.98,3112,352,0,4.5,77.8,0
2023-01-15 16:00:00,M_02,73.92,1.473,101.93,3162,353,0,4.5,94.2,0
2023-01-15 17:00:00,M_02,72.98,1.412,98.42,3058,354,0,4.5,81.5,0
2023-01-15 18:00:00,M_02,76.85,1.747,102.85,3110,355,0,4.5,96.8,0
2023-01-15 19:00:00,M_02,64.23,0.461,97.3,2979,356,0,4.5,42.0,0
2023-01-15 20:00:00,M_02,67.63,0.899,97.95,3049,357,0,4.5,50.9,0
2023-01-15 21:00:00,M_02,68.76,1.224,96.25,3090,358,0,4.5,60.3,0
2023-01-15 22:00:00,M_02,69.94,1.184,98.88,3093,359,0,4.5,69.4,0
2023-01-15 23:00:00,M_02,66.93,0.929,95.54,3022,360,0,4.5,51.3,0
2023-01-16 00:00:00,M_02,67.99,1.116,96.81,3069,361,0,4.5,63.1,0
2023-01-16 01:00:00,M_02,,0.91,96.81,3017,362,0,4.5,56.0,0
2023-01-16 02:00:00,M_02,69.53,1.015,96.88,3033,363,0,4.5,60.6,0
2023-01-16 03:00:00,M_02,68.3,1.139,97.59,3030,364,0,4.5,50.0,0
2023-01-16 04:00:00,M_02,69.34,1.083,97.66,3068,365,0,4.5,61.5,0
2023-01-16 05:00:00,M_02,,1.012,98.04,3141,366,0,4.5,60.1,0
2023-01-16 06:00:00,M_02,65.05,0.634,96.41,2969,367,0,4.5,44.4,0
2023-01-16 07:00:00,M_02,66.46,0.91,98.38,3089,368,0,4.5,50.2,0
2023-01-16 08:00:00,M_02,74.07,1.216,101.5,3138,369,0,4.5,80.9,0
2023-01-16 09:00:00,M_02,72.35,1.157,101.47,3060,370,0,4.5,68.8,0
2023-01-16 10:00:00,M_02,75.09,1.505,99.91,3138,371,0,4.5,94.5,0
2023-01-16 11:00:00,M_02,71.53,1.37,98.88,3131,372,0,4.5,79.7,0
2023-01-16 12:00:00,M_02,76.84,1.381,101.54,3186,373,0,4.5,98.0,0
2023-01-16 13:00:00,M_02,72.37,1.412,101.41,3085,374,0,4.5,84.7,0
2023-01-16 14:00:00,M_02,70.63,1.304,97.18,3078,375,0,4.5,77.1,0
2023-01-16 15:00:00,M_02,75.1,1.45,102.05,3098,376,0,4.5,87.6,0
2023-01-16 16:00:00,M_02,74.76,1.504,102.35,3136,377,0,4.5,100.0,0
2023-01-16 17:00:00,M_02,75.08,1.504,99.06,3140,378,0,4.5,94.6,0
2023-01-16 18:00:00,M_02,70.3,1.258,100.33,3061,379,0,4.5,71.7,0
2023-01-16 19:00:00,M_02,64.17,0.64,95.09,3026,380,0,4.5,39.7,0
2023-01-16 20:00:00,M_02,67.49,0.929,97.01,3063,381,0,4.5,56.0,0
2023-01-16 21:00:00,M_02,66.57,0.956,99.47,3032,382,0,4.5,56.7,0
2023-01-16 22:00:00,M_02,70.53,0.914,,3045,383,0,4.5,47.9,0
2023-01-16 23:00:00,M_02,66.26,0.799,94.75,3037,384,0,4.5,45.8,0
2023-01-17 00:00:00,M_02,65.8,0.795,95.14,2995,385,0,4.5,42.7,0
2023-01-17 01:00:00,M_02,68.46,0.85,99.69,3026,386,0,4.5,60.9,0
2023-01-17 02:00:00,M_02,65.54,0.808,99.86,2998,387,0,4.5,48.9,0
2023-01-17 03:00:00,M_02,72.97,1.297,103.81,3090,388,0,4.5,74.2,0
2023-01-17 04:00:00,M_02,67.36,0.998,99.63,3017,389,0,4.5,58.8,0
2023-01-17 05:00:00,M_02,69.24,1.196,98.94,3074,390,0,4.5,69.2,0
2023-01-17 06:00:00,M_02,66.3,0.745,98.43,3013,391,0,4.5,44.8,0
2023-01-17 07:00:00,M_02,70.3,1.399,97.92,3101,392,0,4.5,69.2,0
2023-01-17 08:00:00,M_02,72.99,1.465,,3126,393,0,4.5,83.5,0
2023-01-17 09:00:00,M_02,73.54,1.445,101.9,3118,394,0,4.5,85.9,0
2023-01-17 10:00:00,M_02,72.65,1.266,99.61,3081,395,0,4.5,80.7,0
2023-01-17 11:00:00,M_02,74.81,1.248,98.47,3077,396,0,4.5,85.1,0
2023-01-17 12:00:00,M_02,75.28,,100.68,3139,397,0,4.5,100.0,0
2023-01-17 13:00:00,M_02,72.07,1.566,102.92,3145,398,0,4.5,90.6,0
2023-01-17 14:00:00,M_02,74.11,1.327,102.57,3150,399,0,4.5,94.7,0
2023-01-17 15:00:00,M_02,75.66,1.3,98.75,3120,400,0,4.5,91.9,0
2023-01-17 16:00:00,M_02,74.01,1.342,102.86,3134,401,0,4.5,85.4,0
2023-01-17 17:00:00,M_02,71.72,1.269,103.98,3085,402,0,4.5,76.6,0
2023-01-17 18:00:00,M_02,71.22,1.219,100.77,3112,403,0,4.5,69.3,0
2023-01-17 19:00:00,M_02,67.89,1.016,97.82,3009,404,0,4.5,61.2,0
2023-01-17 20:00:00,M_02,67.98,0.785,96.85,3066,405,0,4.5,52.1,0
2023-01-17 21:00:00,M_02,66.1,1.009,99.45,3008,406,0,4.5,54.3,0
2023-01-17 22:00:00,M_02,68.49,0.819,99.59,3007,407,0,4.5,54.9,0
2023-01-17 23:00:00,M_02,66.82,0.826,95.33,3064,408,0,4.5,49.3,0
2023-01-18 00:00:00,M_02,66.75,0.931,100.0,3021,409,0,4.5,56.0,0
2023-01-18 01:00:00,M_02,66.57,0.914,99.16,3032,410,0,4.5,50.6,0
2023-01-18 02:00:00,M_02,66.61,1.088,98.69,3081,411,0,4.5,56.3,0
2023-01-18 03:00:00,M_02,65.83,0.845,96.03,3020,412,0,4.5,46.0,0
2023-01-18 04:00:00,M_02,65.97,0.981,96.68,3013,413,0,4.5,50.1,0
2023-01-18 05:00:00,M_02,70.97,1.023,96.89,3096,414,0,4.5,56.8,0
2023-01-18 06:00:00,M_02,68.59,0.861,97.25,2974,415,0,4.5,52.1,0
2023-01-18 07:00:00,M_02,67.79,1.151,98.15,3073,416,0,4.5,55.2,0
2023-01-18 08:00:00,M_02,75.39,1.342,101.09,3159,417,0,4.5,100.0,0
2023-01-18 09:00:00,M_02,73.35,1.253,99.76,3142,418,0,4.5,84.4,0
2023-01-18 10:00:00,M_02,78.32,1.531,98.92,3182,419,0,4.5,93.0,0
2023-01-18 11:00:00,M_02,74.06,1.516,103.5,3114,420,0,4.5,84.5,0
2023-01-18 12:00:00,M_02,71.11,1.346,100.4,3094,421,0,4.5,85.0,0
2023-01-18 13:00:00,M_02,74.76,1.271,100.55,3159,422,0,4.5,88.3,0
2023-01-18 14:00:00,M_02,69.75,1.298,99.43,3078,423,0,4.5,75.4,0
2023-01-18 15:00:00,M_02,73.99,1.448,99.45,3157,424,0,4.5,85.1,0
2023-01-18 16:00:00,M_02,72.54,1.323,101.38,3100,425,0,4.5,80.6,0
2023-01-18 17:00:00,M_02,73.84,1.311,100.95,3141,426,0,4.5,89.5,0
2023-01-18 18:00:00,M_02,76.98,1.569,100.43,3142,427,0,4.5,98.0,0
2023-01-18 19:00:00,M_02,69.38,1.193,96.85,3098,428,0,4.5,64.3,0
2023-01-18 20:00:00,M_02,68.47,1.214,98.11,3048,429,0,4.5,58.7,0
2023-01-18 21:00:00,M_02,66.3,0.877,99.69,3061,430,0,4.5,62.4,0
2023-01-18 22:00:00,M_02,69.81,0.823,100.0,3082,431,0,4.5,67.8,0
2023-01-18 23:00:00,M_02,66.86,0.811,96.0,3033,432,0,4.5,50.4,0
2023-01-19 00:00:00,M_02,65.72,1.015,98.91,3050,433,0,4.5,52.6,0
2023-01-19 01:00:00,M_02,66.73,0.793,98.43,3032,434,0,4.5,51.9,0
2023-01-19 02:00:00,M_02,67.19,1.014,98.88,2983,435,0,4.5,53.5,0
2023-01-19 03:00:00,M_02,68.63,1.168,97.24,3027,436,0,4.5,60.0,0
2023-01-19 04:00:00,M_02,67.92,0.827,95.91,3016,437,0,4.5,42.7,0
2023-01-19 05:00:00,M_02,67.7,1.02,96.85,3040,438,0,4.5,56.8,0
2023-01-19 06:00:00,M_02,67.63,0.904,100.24,3031,439,0,4.5,60.1,0
2023-01-19 07:00:00,M_02,69.79,1.083,98.9,3048,440,0,4.5,60.4,0
2023-01-19 08:00:00,M_02,73.96,1.471,98.8,3166,441,0,4.5,89.2,0
2023-01-19 09:00:00,M_02,72.1,1.374,101.29,3132,442,0,4.5,82.8,0
2023-01-19 10:00:00,M_02,76.62,1.487,98.82,3128,443,0,4.5,88.3,0
2023-01-19 11:00:00,M_02,74.57,1.451,100.84,3076,444,0,4.5,86.0,0
2023-01-19 12:00:00,M_02,74.37,1.453,97.06,3098,445,0,4.5,84.0,0
2023-01-19 13:00:00,M_02,73.34,1.577,100.58,3163,446,0,4.5,88.4,0
2023-01-19 14:00:00,M_02,74.93,1.44,99.15,3128,447,0,4.5,88.0,0
2023-01-19 15:00:00,M_02,71.81,1.187,100.15,3075,448,0,4.5,74.2,0
2023-01-19 16:00:00,M_02,72.9,1.491,101.73,3088,449,0,4.5,89.8,0
2023-01-19 17:00:00,M_02,74.53,1.392,101.93,3149,450,0,4.5,88.6,0
2023-01-19 18:00:00,M_02,74.09,1.442,99.28,3128,451,0,4.5,93.0,0
2023-01-19 19:00:00,M_02,68.8,1.199,96.59,3104,452,0,4.5,60.3,0
2023-01-19 20:00:00,M_02,69.59,1.209,98.13,3036,453,0,4.5,65.4,0
2023-01-19 21:00:00,M_02,70.13,1.277,98.36,3079,454,0,4.5,64.8,0
2023-01-19 22:00:00,M_02,64.75,0.861,96.75,3019,455,0,4.5,45.7,0
2023-01-19 23:00:00,M_02,66.06,1.131,97.03,3011,456,0,4.5,53.2,0
2023-01-20 00:00:00,M_02,68.51,0.767,97.62,3060,457,0,4.5,55.0,0
2023-01-20 01:00:00,M_02,66.03,0.97,99.32,2991,458,0,4.5,52.9,0
2023-01-20 02:00:00,M_02,70.63,1.12,,3073,459,0,4.5,58.3,0
2023-01-20 03:00:00,M_02,69.21,1.168,100.5,3057,460,0,4.5,65.1,0
2023-01-20 04:00:00,M_02,68.11,,95.56,3000,461,0,4.5,45.9,0
2023-01-20 05:00:00,M_02,68.42,0.904,97.31,3043,462,0,4.5,56.9,0
2023-01-20 06:00:00,M_02,67.99,1.018,96.7,3001,463,0,4.5,55.1,0
2023-01-20 07:00:00,M_02,69.32,1.103,100.32,3100,464,0,4.5,66.0,0
2023-01-20 08:00:00,M_02,77.02,1.271,100.72,3158,465,0,4.5,87.9,0
2023-01-20 09:00:00,M_02,71.63,1.015,99.87,3093,466,0,4.5,67.0,0
2023-01-20 10:00:00,M_02,72.57,1.386,101.04,3106,467,0,4.5,92.4,0
2023-01-20 11:00:00,M_02,75.82,1.466,103.5,3148,468,0,4.5,95.3,0
2023-01-20 12:00:00,M_02,73.53,1.602,99.98,3123,469,0,4.5,88.9,0
2023-01-20 13:00:00,M_02,77.2,1.446,100.74,3195,470,0,4.5,97.1,0
2023-01-20 14:00:00,M_02,72.91,1.495,100.1,3056,471,0,4.5,84.8,0
2023-01-20 15:00:00,M_02,74.1,1.523,99.28,3095,472,0,4.5,86.9,0
2023-01-20 16:00:00,M_02,,1.699,100.02,3175,473,0,4.5,95.2,0
2023-01-20 17:00:00,M_02,76.38,1.453,100.67,3128,474,0,4.5,94.1,0
2023-01-20 18:00:00,M_02,71.75,1.298,100.07,3088,475,0,4.5,88.3,0
2023-01-20 19:00:00,M_02,65.79,0.806,98.89,2954,476,0,4.5,42.4,0
2023-01-20 20:00:00,M_02,69.69,1.008,99.35,3037,477,0,4.5,55.0,0
2023-01-20 21:00:00,M_02,67.52,0.87,98.24,3029,478,0,4.5,50.6,0
2023-01-20 22:00:00,M_02,69.87,0.84,100.25,3024,479,0,4.5,62.9,0
2023-01-20 23:00:00,M_02,62.5,0.847,99.22,3016,480,0,4.5,35.9,0
2023-01-21 00:00:00,M_02,70.01,1.038,97.64,3056,481,0,4.5,68.2,0
2023-01-21 01:00:00,M_02,70.49,1.049,99.12,3048,482,0,4.5,65.9,0
2023-01-21 02:00:00,M_02,66.59,0.862,97.32,2997,483,0,4.5,43.3,0
2023-01-21 03:00:00,M_02,69.47,1.145,95.25,3094,484,0,4.5,66.8,0
2023-01-21 04:00:00,M_02,71.78,1.067,98.49,3060,485,0,4.5,68.0,0
2023-01-21 05:00:00,M_02,73.21,1.189,100.03,3066,486,0,4.5,74.8,0
2023-01-21 06:00:00,M_02,67.96,0.986,97.75,3078,487,0,4.5,66.3,0
2023-01-21 07:00:00,M_02,70.19,1.263,98.21,3092,488,0,4.5,72.8,0
2023-01-21 08:00:00,M_02,75.05,1.22,100.04,3132,489,0,4.5,86.7,0
2023-01-21 09:00:00,M_02,76.61,1.392,99.61,3155,490,0,4.5,97.2,0
2023-01-21 10:00:00,M_02,69.59,0.888,101.19,3066,491,0,4.5,62.1,0
2023-01-21 11:00:00,M_02,71.49,1.392,97.87,3084,492,0,4.5,78.3,0
2023-01-21 12:00:00,M_02,72.44,1.488,99.39,3094,493,0,4.5,82.7,0
2023-01-21 13:00:00,M_02,75.21,1.462,99.78,3107,494,0,4.5,94.5,0
2023-01-21 14:00:00,M_02,71.31,1.031,99.31,3121,495,0,4.5,69.2,0
2023-01-21 15:00:00,M_02,73.47,1.556,99.22,3096,496,0,4.5,87.7,0
2023-01-21 16:00:00,M_02,75.56,1.417,100.4,3150,497,0,4.5,100.0,0
2023-01-21 17:00:00,M_02,73.36,1.24,99.25,3068,498,0,4.5,75.9,0
2023-01-21 18:00:00,M_02,71.49,1.34,99.44,3124,499,0,4.5,75.7,0
2023-01-21 19:00:00,M_02,65.43,1.088,95.65,2962,500,0,4.5,43.0,0
2023-01-21 20:00:00,M_02,70.14,1.032,98.66,3075,501,0,4.5,61.4,0
2023-01-21 21:00:00,M_02,69.21,1.205,98.12,3041,502,0,4.5,62.1,0
2023-01-21 22:00:00,M_02,62.3,0.477,94.47,3047,503,0,4.5,32.0,0
2023-01-21 23:00:00,M_02,64.32,0.855,98.65,2999,504,0,4.5,49.8,0
2023-01-22 00:00:00,M_02,66.27,0.84,98.25,3025,505,0,4.5,55.3,0
2023-01-22 01:00:00,M_02,68.63,1.122,100.5,3076,506,0,4.5,58.4,0
2023-01-22 02:00:00,M_02,66.72,0.764,97.46,2959,507,0,4.5,44.0,0
2023-01-22 03:00:00,M_02,64.98,1.059,96.64,2984,508,0,4.5,45.3,0
2023-01-22 04:00:00,M_02,68.37,0.842,96.71,3001,509,0,4.5,51.9,0
2023-01-22 05:00:00,M_02,62.09,0.795,96.09,3025,510,0,4.5,42.1,0
2023-01-22 06:00:00,M_02,67.94,1.014,99.5,3041,511,0,4.5,57.5,0
2023-01-22 07:00:00,M_02,71.52,1.272,96.08,3087,512,0,4.5,69.6,0
2023-01-22 08:00:00,M_02,71.81,1.583,100.98,3133,513,0,4.5,85.0,0
2023-01-22 09:00:00,M_02,72.82,1.508,97.39,3081,514,0,4.5,84.5,0
2023-01-22 10:00:00,M_02,74.49,1.291,100.32,3113,515,0,4.5,86.3,0
2023-01-22 11:00:00,M_02,73.48,1.616,99.67,3157,516,0,4.5,91.5,0
2023-01-22 12:00:00,M_02,74.36,1.043,100.34,3105,517,0,4.5,79.2,0
2023-01-22 13:00:00,M_02,73.81,1.261,100.11,3174,518,0,4.5,88.8,0
2023-01-22 14:00:00,M_02,70.44,1.284,100.49,3075,519,0,4.5,76.5,0
2023-01-22 15:00:00,M_02,74.38,1.217,101.71,3156,520,0,4.5,93.0,0
2023-01-22 16:00:00,M_02,73.92,1.663,100.82,3183,521,0,4.5,100.0,0
2023-01-22 17:00:00,M_02,74.03,1.407,100.84,3094,522,0,4.5,85.8,0
2023-01-22 18:00:00,M_02,71.74,1.085,100.6,3072,523,0,4.5,76.5,0
2023-01-22 19:00:00,M_02,69.11,1.041,98.14,3043,524,0,4.5,59.1,0
2023-01-22 20:00:00,M_02,66.2,1.142,98.99,3032,525,0,4.5,45.9,0
2023-01-22 21:00:00,M_02,70.35,1.283,100.32,3053,526,0,4.5,64.8,0
2023-01-22 22:00:00,M_02,64.64,0.889,98.65,2987,527,0,4.5,44.5,0
2023-01-22 23:00:00,M_02,69.88,1.082,98.79,3073,528,0,4.5,60.5,0
2023-01-23 00:00:00,M_02,72.54,1.262,,3110,529,0,4.5,76.0,0
2023-01-23 01:00:00,M_02,65.8,0.507,93.81,3009,530,0,4.5,40.6,0
2023-01-23 02:00:00,M_02,66.87,0.913,99.4,3046,531,0,4.5,52.5,0
2023-01-23 03:00:00,M_02,68.0,1.169,99.76,3066,532,0,4.5,65.7,0
2023-01-23 04:00:00,M_02,67.37,1.05,97.03,3038,533,0,4.5,61.9,0
2023-01-23 05:00:00,M_02,63.57,0.641,99.04,2975,534,0,4.5,33.1,0
2023-01-23 06:00:00,M_02,66.46,1.112,99.22,3052,535,0,4.5,57.8,0
2023-01-23 07:00:00,M_02,67.67,1.111,101.54,3095,536,0,4.5,64.5,0
2023-01-23 08:00:00,M_02,69.9,1.25,98.4,3105,537,0,4.5,69.9,0
2023-01-23 09:00:00,M_02,73.52,1.576,101.52,3135,538,0,4.5,90.9,0
2023-01-23 10:00:00,M_02,76.42,1.48,100.63,3196,539,0,4.5,98.1,0
2023-01-23 11:00:00,M_02,72.28,1.379,98.52,3145,540,0,4.5,74.5,0
2023-01-23 12:00:00,M_02,77.05,1.574,98.97,3115,541,0,4.5,99.9,0
2023-01-23 13:00:00,M_02,75.95,1.684,103.28,3089,542,0,4.5,95.3,0
2023-01-23 14:00:00,M_02,71.51,1.353,100.77,3027,543,0,4.5,64.8,0
2023-01-23 15:00:00,M_02,75.77,1.573,99.54,3086,544,0,4.5,97.1,0
2023-01-23 16:00:00,M_02,73.07,1.363,99.8,3105,545,0,4.5,84.0,0
2023-01-23 17:00:00,M_02,72.65,1.297,101.66,3091,546,0,4.5,78.6,0
2023-01-23 18:00:00,M_02,67.94,1.338,96.94,3038,547,0,4.5,68.0,0
2023-01-23 19:00:00,M_02,66.45,1.328,95.57,3021,548,0,4.5,60.6,0
2023-01-23 20:00:00,M_02,68.61,0.979,95.84,3062,549,0,4.5,59.8,0
2023-01-23 21:00:00,M_02,66.52,0.917,96.7,3061,550,0,4.5,46.0,0
2023-01-23 22:00:00,M_02,65.81,0.816,97.1,3032,551,0,4.5,39.7,0
2023-01-23 23:00:00,M_02,70.05,1.088,100.58,3064,552,0,4.5,68.6,0
2023-01-24 00:00:00,M_02,64.73,,96.05,3071,553,0,4.5,36.9,0
2023-01-24 01:00:00,M_02,64.65,0.967,94.58,3029,554,0,4.5,44.1,0
2023-01-24 02:00:00,M_02,66.38,1.08,97.96,3071,555,0,4.5,61.2,0
2023-01-24 03:00:00,M_02,71.55,1.091,100.55,3070,556,0,4.5,71.1,0
2023-01-24 04:00:00,M_02,64.42,0.762,97.24,3034,557,0,4.5,42.4,0
2023-01-24 05:00:00,M_02,66.5,0.759,97.47,2991,558,0,4.5,48.2,0
2023-01-24 06:00:00,M_02,69.09,1.067,98.41,3051,559,0,4.5,53.7,0
2023-01-24 07:00:00,M_02,65.58,0.799,98.11,2999,560,0,4.5,39.5,0
2023-01-24 08:00:00,M_02,72.46,1.588,102.62,3119,561,0,4.5,90.7,0
2023-01-24 09:00:00,M_02,73.8,1.521,99.67,3114,562,0,4.5,84.7,0
2023-01-24 10:00:00,M_02,73.25,1.107,100.46,3116,563,0,4.5,78.8,0
2023-01-24 11:00:00,M_02,74.82,1.366,101.77,3135,564,0,4.5,81.2,0
2023-01-24 12:00:00,M_02,74.56,1.378,102.9,3118,565,0,4.5,89.0,0
2023-01-24 13:00:00,M_02,75.21,1.333,99.06,3119,566,0,4.5,90.2,0
2023-01-24 14:00:00,M_02,75.1,1.411,101.26,3100,567,0,4.5,86.3,0
2023-01-24 15:00:00,M_02,72.34,1.484,99.78,3110,568,0,4.5,84.9,0
2023-01-24 16:00:00,M_02,73.38,1.388,98.89,3142,569,0,4.5,85.4,0
2023-01-24 17:00:00,M_02,71.56,1.385,100.27,3106,570,0,4.5,78.0,0
2023-01-24 18:00:00,M_02,72.46,1.305,99.79,3079,571,0,4.5,80.6,0
2023-01-24 19:00:00,M_02,68.27,1.118,95.14,3099,572,0,4.5,55.3,0
2023-01-24 20:00:00,M_02,65.3,0.736,97.83,3063,573,0,4.5,43.0,0
